ADAPT_COMM,ADVANCE$,ADVANCE_STEPS_COUNTER$,CFL_COMM,COMM,GHOSTFILL$,GHOSTFILL_AVERAGE,GHOSTFILL_COPY,GHOSTFILL_INTERP,GHOSTFILL_STEP1,GHOSTFILL_STEP2,GHOSTFILL_STEP3,GHOSTPATCH_BUILD,GHOSTPATCH_COMM,GRIDS_PER_PROC$,INIT,INTERIOR,LOCAL,LOCAL_BOUNDARY,LOCAL_BOUNDARY_RATIO,PARTITION,PARTITION_COMM,REGRID$,REMOTE_BOUNDARY,REMOTE_BOUNDARY_RATIO,WALLTIME,jobid,max,mi,min,mj,mx,nout,p,r0,rhoin,tfinal,MaxRSS,AveRSS
1.27569,44.9451,19120,55.1968,5.86333,5.2886,0.04968,3.60618,0.0226027,1.78141,0.0159781,1.92415,0.524964,5.86333,2,0.000671316,0,1.66146,2,0.00520833,0.623243,0.623243,0.0203855,5,0.00217014,113.233,4284875,4,4,0,1,32,600,8,0.4,0.02,0.75,10641408.0,239616.0
1.17142,16.3876,6680,86.5121,8.58567,2.09017,0.109289,1.26719,0.0444059,0.633416,0.0125544,0.80141,0.214938,8.58567,0,0.000310014,0,0.140625,0,0.0104167,1.15639,1.15639,0.0353129,2,0.00412326,115.975,4284876,4,4,0,1,32,600,8,0.3,0.5,0.75,10706944.0,703488.0
2.07395,1163.91,492137,28.1041,295.494,140.458,0.139769,109.801,0.0867592,53.8377,2.86436,54.1446,17.6419,295.494,13,0.00132175,1,11.7075,12,0.0922883,0.95104,0.95104,0.371856,22,0.0551328,1631.54,4284879,6,4,0,1,32,600,24,0.4,0.02,0.75,18722816.0,722944.0
1.13842,86.8319,115629,4.70575,87.585,18.8457,1.09477,12.5218,0.518765,6.3809,0.0972515,7.87887,1.93444,87.585,7,0.00131016,0,6.8776,7,0.0188368,1.63089,1.63089,0.216071,16,0.00781441,201.042,4284881,6,4,0,1,16,300,8,0.4,0.25,0.75,9568256.0,355328.0
1.11969,14.557,6373,90.9728,1.73337,1.71776,0.0188695,1.16938,0.00977662,0.578921,0.0112542,0.629882,0.15289,1.73337,1,0.000246603,0,0.553819,1,0.00173611,0.282197,0.282197,0.00685764,2,0.000752315,110.4,4284882,4,4,0,1,32,600,24,0.4,0.02,0.75,10747904.0,233472.0
0.87056,5.79953,7849,28.7049,3.68784,1.41402,0.0699464,0.845749,0.0353024,0.422982,0.0120809,0.542887,0.150224,3.68784,0,0.00021962,0,0.344618,0,0.00607639,1.19736,1.19736,0.016696,2,0.00253183,41.7091,4284885,5,4,0,1,16,300,24,0.4,0.25,0.75,3706880.0,19456.0
1.57231,107.761,42257,79.3939,65.4314,14.6366,0.705183,8.76833,0.278262,4.50285,0.0372201,5.32628,2.08265,65.4314,2,0.00066724,0,1.9974,2,0.00390625,2.59144,2.59144,0.388056,7,0.0016059,272.051,4284887,5,4,0,1,32,600,8,0.4,0.5,0.75,10608640.0,198656.0
1.69743,92.6207,36532,98.5221,58.6481,12.638,0.579511,7.59376,0.229456,3.85878,0.0332036,4.61156,1.69388,58.6481,2,0.00167277,0,1.96354,2,0.0078125,2.77141,2.77141,0.333009,6,0.00203993,267.462,4284888,5,4,0,1,32,600,8,0.3,0.25,0.75,10682368.0,328704.0
0.362673,3.35949,4560,15.423,2.17399,0.778524,0.0357984,0.480067,0.0179094,0.239347,0.00654004,0.302936,0.0811524,2.17399,1,0.000259158,0,0.614583,1,0.0104167,0.51555,0.51555,0.0108642,3,0.00477431,22.6357,4284890,4,4,0,1,16,300,8,0.4,0.25,0.75,188416.0,0.0
0.594877,13.6732,18296,18.4451,12.6379,3.35905,0.166188,2.03524,0.0808438,1.01198,0.015677,1.30209,0.356809,12.6379,2,0.000551114,0,1.95312,2,0.0104167,1.00416,1.00416,0.0570019,6,0.00247396,49.8016,4284891,5,4,0,1,16,300,8,0.3,0.25,0.75,3403776.0,25600.0
0.53093,1.08362,438,53.9587,0.452522,0.136265,0.00707812,0.0790424,0.00370024,0.0408096,0.00489906,0.0512433,0.0121789,0.452522,0,8.48143e-05,0,0.000868056,0,0.0,0.271679,0.271679,0.00230966,0,0.0,56.4419,4284892,3,4,0,1,32,600,24,0.3,0.5,0.75,4882432.0,224256.0
3.5304,598.255,232161,21.7972,478.37,80.5311,4.01492,53.5032,1.51979,28.2749,0.285436,31.0108,11.561,478.37,7,0.00439078,0,6.94792,7,0.00842014,4.77148,4.77148,1.40843,16,0.00385235,1189.41,4284893,6,4,0,1,32,600,8,0.4,0.25,0.75,15364096.0,837632.0
0.144638,7.04016,10168,8.86407,1.36678,1.54285,0.0159648,1.05224,0.00902055,0.513036,0.00716837,0.578591,0.150768,1.36678,2,0.00026602,0,1.77604,2,0.00260417,0.134094,0.134094,0.00475971,5,0.00130208,19.1033,4284894,4,4,0,1,16,300,8,0.4,0.02,0.75,2785280.0,7168.0
1.02126,141.585,59215,52.4927,16.3899,18.3614,0.045038,12.1153,0.0255142,6.11069,0.032902,6.16178,2.53407,16.3899,3,0.000504996,0,2.66319,3,0.00173611,0.635393,0.635393,0.0595623,9,0.00078125,230.595,4284895,5,4,0,1,32,600,24,0.3,0.02,0.75,11091968.0,254976.0
3.25377,156.377,60338,247.273,108.341,21.1218,1.0045,12.6239,0.401655,6.37085,0.0580959,7.76984,2.53467,108.341,1,0.0012078,0,1.15191,1,0.00694444,4.35826,4.35826,0.353531,6,0.0015191,541.311,4284896,6,4,0,1,32,600,24,0.3,0.25,0.75,11460608.0,258048.0
0.980694,108.152,46436,88.2602,13.3809,13.4159,0.0874164,8.95784,0.0403406,4.43836,0.0295317,4.71096,1.5209,13.3809,2,0.000548131,0,2.03906,2,0.00173611,0.498376,0.498376,0.0315078,7,0.00072338,224.753,4284897,5,4,0,1,32,600,24,0.4,0.02,0.75,10964992.0,278528.0
0.676205,71.4925,94207,4.29168,70.2796,16.0782,0.951106,10.4138,0.453271,5.29567,0.0664935,6.64813,1.65738,70.2796,5,0.000529266,0,5.34375,5,0.028776,1.41823,1.41823,0.204165,14,0.0107324,164.52,4284899,6,4,0,1,16,300,8,0.4,0.5,0.75,3547136.0,23552.0
0.88724,329.399,139308,26.428,182.035,43.1286,0.257685,31.3556,0.107058,15.856,0.192086,15.9369,5.78836,182.035,7,0.00180304,0,6.96354,7,0.0303633,0.435923,0.435923,0.127417,16,0.0167179,582.524,4284901,5,4,0,1,32,600,8,0.4,0.02,0.75,12861440.0,269312.0
0.392144,2.19205,3190,14.7243,0.363828,0.482048,0.00561889,0.322227,0.0036548,0.158836,0.00542304,0.178101,0.0471085,0.363828,0,0.000115659,0,0.440972,0,0.00434028,0.369955,0.369955,0.00272835,1,0.00202546,18.5319,4284902,4,4,0,1,16,300,24,0.3,0.02,0.75,3739648.0,4096.0
3.03988,155.469,61020,223.61,113.123,21.5581,1.08006,12.7403,0.432584,6.46841,0.0586642,7.89985,2.69819,113.123,1,0.000488084,0,1.42882,1,0.00694444,4.26332,4.26332,0.36076,6,0.00130208,521.664,4284905,6,4,0,1,32,600,24,0.4,0.5,0.75,10948608.0,412672.0
0.790856,153.886,222338,12.9053,70.4517,28.7404,0.0684032,22.556,0.0462348,10.9338,0.629143,11.4245,2.79159,70.4517,11,0.000427454,1,10.5122,11,0.0659363,0.629339,0.629339,0.0981933,20,0.0379675,267.547,4284906,6,4,0,1,16,300,24,0.3,0.02,0.75,11063296.0,367616.0
0.912578,5.52981,2227,106.583,3.03471,0.726126,0.0391941,0.427773,0.0173574,0.216417,0.0106384,0.274605,0.0748915,3.03471,0,0.000139257,0,0.0,0,0.000868056,1.04094,1.04094,0.0141873,0,0.000434028,117.863,4284907,4,4,0,1,32,600,24,0.3,0.5,0.75,2830336.0,28672.0
3.23223,459.437,181014,17.2479,439.929,64.2233,3.05588,41.1625,1.16847,21.6538,0.151431,24.009,9.60295,439.929,5,0.00423616,0,4.98958,5,0.00390625,4.79953,4.79953,1.14054,14,0.00174645,990.642,4284912,6,4,0,1,32,600,8,0.3,0.25,0.75,15462400.0,326656.0
0.964917,4.4932,6099,29.8874,2.98823,1.1314,0.056731,0.667049,0.0288915,0.334249,0.0116485,0.43079,0.120599,2.98823,0,0.000209764,0,0.0208333,0,0.00260417,1.26819,1.26819,0.0141754,2,0.00144676,40.7643,4284914,5,4,0,1,16,300,24,0.3,0.25,0.75,3776512.0,12288.0
3.72798,472.466,183060,22.2991,433.964,66.6746,3.39662,42.8087,1.29592,22.711,0.174278,25.0708,9.89815,433.964,5,0.00151237,0,5.125,5,0.0325521,4.56858,4.56858,1.17476,14,0.0117181,1005.52,4284915,6,4,0,1,32,600,8,0.4,0.5,0.75,14233600.0,466944.0
1.55099,5.77272,2357,104.508,2.89458,0.751427,0.0383584,0.448108,0.0169766,0.225873,0.0105846,0.284336,0.0767205,2.89458,0,0.000228067,0,0.00173611,0,0.000868056,1.02504,1.02504,0.0140177,0,0.000868056,116.539,4284917,4,4,0,1,32,600,24,0.3,0.25,0.75,10674176.0,271360.0
1.32834,3498.88,1476410,36.625,396.741,326.397,0.398976,284.129,0.217239,122.562,43.7053,120.901,29.7868,396.741,38,0.00456062,13,25.4297,25,0.515982,1.41612,1.41612,1.03266,34,0.390386,4262.73,4284918,6,4,0,1,32,600,8,0.4,0.02,0.75,30793728.0,600064.0
1.03661,23.7391,31402,36.0991,17.8663,5.86796,0.31403,3.48746,0.15396,1.73811,0.0285587,2.27228,0.615182,17.8663,1,0.00021176,0,1.49045,1,0.0078125,1.56308,1.56308,0.0404748,6,0.0015191,86.2465,4284919,6,4,0,1,16,300,24,0.4,0.5,0.75,3952640.0,28672.0
2.84991,196.63,77387,177.112,127.743,26.9022,1.27185,16.006,0.504602,8.18768,0.0633133,9.73248,3.57382,127.743,2,0.0013301,0,1.9974,2,0.0,4.22049,4.22049,0.467371,7,0.0,536.224,4284920,6,4,0,1,32,600,24,0.4,0.25,0.75,12410880.0,287744.0
1.56919,22.3975,29763,39.0435,16.1718,5.5298,0.287445,3.29546,0.140621,1.63966,0.0278478,2.13513,0.580011,16.1718,1,0.000424903,0,1.15451,1,0.00520833,1.97544,1.97544,0.0413001,5,0.00137442,86.762,4284921,6,4,0,1,16,300,24,0.3,0.25,0.75,8970240.0,216064.0
0.306523,0.198796,257,9.12533,0.104618,0.0490112,0.00260052,0.0267345,0.00161265,0.0139724,0.00245712,0.0181696,0.00455152,0.104618,0,5.9657e-05,0,0.0,0,0.000868056,0.183951,0.183951,0.00105969,0,0.000868056,9.97238,4284922,3,4,0,1,16,300,24,0.4,0.5,0.75,3432448.0,139264.0
0.516161,17.2655,7071,85.0976,8.28403,2.17963,0.107269,1.33586,0.0435522,0.666914,0.0126257,0.834045,0.223389,8.28403,0,0.000616311,0,0.216146,0,0.00520833,0.788347,0.788347,0.0372505,2,0.00217014,114.205,4284923,4,4,0,1,32,600,8,0.3,0.25,0.75,2613248.0,13312.0
1.01764,18.9516,25231,42.9119,14.4261,4.76094,0.258117,2.80706,0.127505,1.40103,0.0268145,1.83708,0.500613,14.4261,1,0.000209097,0,1.0026,1,0.000868056,1.50298,1.50298,0.0320797,5,0.000434028,83.6328,4284925,6,4,0,1,16,300,24,0.3,0.5,0.75,3751936.0,39936.0
1.08855,66.8628,89290,3.86721,84.9592,15.264,0.865064,9.82042,0.411069,4.96659,0.0569038,6.25308,1.57737,84.9592,5,0.00126501,0,4.98958,5,0.00529514,1.74456,1.74456,0.175186,14,0.00247922,174.036,4284926,6,4,0,1,16,300,8,0.3,0.25,0.75,9342976.0,230400.0
0.836365,428.508,177646,17.8505,105.373,52.1055,0.120969,40.3766,0.0603539,20.3371,0.298695,20.2593,6.74765,105.373,9,0.00164532,0,8.74219,9,0.0330481,0.607024,0.607024,0.21376,16,0.0209273,605.612,4284927,5,4,0,1,32,600,8,0.3,0.02,0.75,16683008.0,401408.0
0.998863,5.04056,6805,29.315,3.19141,1.23786,0.0629139,0.733206,0.0320576,0.366973,0.0117794,0.474559,0.131445,3.19141,0,0.000130218,0,0.0590278,0,0.00173611,1.30241,1.30241,0.0145448,2,0.00130208,41.1175,4284928,5,4,0,1,16,300,24,0.4,0.5,0.75,3887104.0,157696.0
0.526115,1.10524,447,53.9559,0.443074,0.137963,0.00702674,0.0803604,0.00367255,0.0414347,0.00491193,0.0518463,0.0122322,0.443074,0,0.000114469,0,0.00434028,0,0.0,0.255413,0.255413,0.00215128,0,0.0,56.4317,4284929,3,4,0,1,32,600,24,0.3,0.25,0.75,2854912.0,107520.0
1.78933,83.7083,33054,105.153,55.39,11.4734,0.562684,6.83759,0.224547,3.46731,0.0316653,4.2209,1.5121,55.39,2,0.000674871,0,1.8151,2,0.00651042,2.71288,2.71288,0.303561,6,0.00169271,260.742,4284931,5,4,0,1,32,600,8,0.3,0.5,0.75,10768384.0,202752.0
2.22366,38.8333,15753,174.606,22.5234,5.09125,0.240655,3.09542,0.0986156,1.54696,0.0247404,1.91834,0.551973,22.5234,0,0.000556771,0,0.350694,0,0.00694444,3.13414,3.13414,0.112737,2,0.00238715,246.621,4284933,5,4,0,1,32,600,24,0.4,0.25,0.75,11001856.0,564224.0
0.249946,60.6037,88336,4.80495,22.4949,11.2766,0.0406885,8.85842,0.0252157,4.34755,0.0855717,4.61778,1.07164,22.4949,9,0.00060769,0,8.7474,9,0.0321181,0.288625,0.288625,0.0395019,16,0.0204114,99.7792,4284934,5,4,0,1,16,300,8,0.4,0.02,0.75,921600.0,2048.0
1.60956,120.727,47260,67.9842,71.0333,16.5131,0.733691,9.97737,0.288474,5.15965,0.0394455,5.92569,2.45009,71.0333,2,0.00178881,0,2.10938,2,0.00390625,2.6625,2.6625,0.451438,8,0.00128038,281.303,4284936,5,4,0,1,32,600,8,0.4,0.25,0.75,10821632.0,233472.0
0.976486,459.438,667013,4.73724,62.9144,70.6371,0.190004,61.3455,0.116935,26.3227,9.57871,26.7711,5.44886,62.9144,35,0.00124785,11,23.5391,24,0.485099,0.917256,0.917256,0.262835,32,0.359053,599.968,4284937,6,4,0,1,16,300,8,0.3,0.02,0.75,14848000.0,288768.0
4.02577,126.754,50318,266.634,92.2681,17.3787,0.890653,10.2828,0.359064,5.17449,0.0547432,6.45211,1.99759,92.2681,1,0.000493458,0,1.00087,1,0.000868056,5.23153,5.23153,0.277495,5,0.000434028,512.797,4284938,6,4,0,1,32,600,24,0.3,0.5,0.75,11616256.0,247808.0
2.16886,29.7633,12177,178.009,17.1648,4.02181,0.192846,2.41639,0.0795727,1.20797,0.0235644,1.50609,0.430959,17.1648,0,0.000507194,0,0.0164931,0,0.00260417,2.92669,2.92669,0.0846741,2,0.00144676,234.218,4284940,5,4,0,1,32,600,24,0.3,0.25,0.75,10866688.0,284672.0
2.4399,7.59869,3065,103.345,3.26295,0.95763,0.0444748,0.58469,0.0193587,0.293781,0.01086,0.362646,0.0972568,3.26295,0,0.000246952,0,0.00173611,0,0.00173611,1.46959,1.46959,0.0169068,1,0.000651042,119.114,4284941,4,4,0,1,32,600,24,0.4,0.25,0.75,11030528.0,204800.0
2.36644,27.2102,11018,187.626,17.5295,3.7099,0.18985,2.20838,0.0788886,1.10599,0.0233601,1.39521,0.400487,17.5295,0,0.000254494,0,0.0130208,0,0.000868056,3.20372,3.20372,0.0802307,2,0.000217014,241.801,4284942,5,4,0,1,32,600,24,0.3,0.5,0.75,11116544.0,205824.0
0.181943,0.487208,656,8.4768,0.227383,0.107546,0.0053112,0.0646367,0.00291796,0.032762,0.00270556,0.0418966,0.0106965,0.227383,0,8.45821e-05,0,0.0104167,0,0.00260417,0.173254,0.173254,0.0016997,0,0.00260417,9.66161,4284943,3,4,0,1,16,300,8,0.3,0.5,0.75,2605056.0,19456.0
2.50696,382.805,150955,22.7441,437.373,55.4119,2.7676,34.3734,1.06546,17.9703,0.11935,20.4951,8.47162,437.373,4,0.00153421,0,4.04688,4,0.0104167,3.64663,3.64663,0.906756,13,0.00364776,905.956,4284944,6,4,0,1,32,600,8,0.3,0.5,0.75,13533184.0,408576.0
2.13501,7.13987,2886,104.812,3.28729,0.908616,0.0431083,0.552885,0.0188489,0.278029,0.0107565,0.344549,0.0946791,3.28729,0,0.000139244,0,0.00260417,0,0.000868056,1.58928,1.58928,0.0186899,0,0.000868056,119.911,4284947,4,4,0,1,32,600,24,0.4,0.5,0.75,10940416.0,324608.0
0.64331,0.841217,1117,17.9153,0.558781,0.214382,0.0121532,0.121332,0.00669561,0.061826,0.00533522,0.0817308,0.0224824,0.558781,0,8.7082e-05,0,0.00173611,0,0.000868056,0.765601,0.765601,0.00446249,0,0.000434028,20.9487,4284948,4,4,0,1,16,300,24,0.3,0.5,0.75,3760128.0,34816.0
0.503416,1.40564,562,54.7092,0.520601,0.170242,0.0086465,0.100856,0.00423804,0.0516807,0.00505166,0.0644248,0.0153135,0.520601,0,8.57994e-05,0,0.00260417,0,0.0,0.273238,0.273238,0.00259236,0,0.0,57.5909,4284950,3,4,0,1,32,600,24,0.4,0.5,0.75,2916352.0,118784.0
0.71697,156.552,227532,5.65989,43.3205,29.208,0.066905,22.8034,0.0456957,10.8601,0.638855,11.7434,2.95415,43.3205,12,0.000461347,1,10.8264,11,0.0844971,0.571106,0.571106,0.0954142,21,0.0485786,236.169,4284952,6,4,0,1,16,300,24,0.4,0.02,0.75,11071488.0,745472.0
0.295157,38.1611,16256,60.0245,4.77279,4.48395,0.0537315,3.04666,0.0236944,1.50495,0.0146369,1.64294,0.433959,4.77279,1,0.000620147,0,1.40885,1,0.00260417,0.202532,0.202532,0.0151156,4,0.00117187,107.971,4284953,4,4,0,1,32,600,8,0.3,0.02,0.75,380928.0,0.0
0.118755,0.565555,793,7.90772,0.209771,0.126318,0.00590804,0.0774323,0.0031221,0.038925,0.00277536,0.0494302,0.0121684,0.209771,0,0.000119127,0,0.177083,0,0.0104167,0.0847482,0.0847482,0.00107881,1,0.00520833,9.01705,4284954,3,4,0,1,16,300,8,0.3,0.02,0.75,2990080.0,38912.0
1.53973,3275.08,1392510,9.73668,316.98,316.964,0.566486,273.862,0.278735,116.262,42.2403,118.522,30.628,316.98,36,0.00423498,12,24.1224,24,0.513675,1.89672,1.89672,0.950359,32,0.38801,3923.46,4284955,6,4,0,1,32,600,8,0.3,0.02,0.75,30461952.0,1308672.0
1.20169,1093.44,464169,37.9164,253.502,135.541,0.192858,105.171,0.105732,50.5185,2.68543,53.0482,17.8704,253.502,12,0.00120035,1,10.7934,11,0.0930321,1.05613,1.05613,0.336666,21,0.0541852,1523.16,4284956,6,4,0,1,32,600,24,0.3,0.02,0.75,18767872.0,419840.0
1.16624,56.8037,75694,5.1151,73.4854,13.3768,0.776352,8.42513,0.372175,4.26365,0.0508049,5.42168,1.3909,73.4854,4,0.000521634,0,4.0625,4,0.0130208,1.58075,1.58075,0.151764,13,0.00459791,151.784,4284958,6,4,0,1,16,300,8,0.3,0.5,0.75,9027584.0,201728.0
0.418382,12.3744,5419,87.0513,1.2748,1.46806,0.02031,0.991216,0.0102227,0.491555,0.0110063,0.53991,0.130312,1.2748,0,0.000228971,0,0.469618,0,0.000868056,0.248544,0.248544,0.00533082,1,0.000434028,102.85,4284961,4,4,0,1,32,600,24,0.3,0.02,0.75,2904064.0,8192.0
1.62618,229.342,89585,11.4867,207.658,31.5804,1.52419,20.1771,0.579652,10.5956,0.111286,11.805,5.00126,207.658,5,0.00375144,0,4.97396,5,0.00711806,2.4939,2.4939,0.776572,13,0.00338767,485.525,4252458,5,4,0,1,32,600,4,0.4,0.4,0.75,13459456.0,570368.0
2.60867,10.5316,15184,11.545,16.4945,2.31907,0.0384436,1.59762,0.019696,0.782433,0.00964162,0.894478,0.231805,16.4945,3,0.000443732,0,2.71875,3,0.0251736,1.33757,1.33757,0.0207765,8,0.00830233,44.8704,4252463,4,4,0,1,16,300,4,0.3,0.025,0.75,8368128.0,194560.0
2.1678,7.15115,3114,50.426,3.67013,0.832286,0.0367505,0.536891,0.0150608,0.266287,0.00789195,0.327326,0.07377,3.67013,1,0.000493042,0,0.494792,0,0.015625,0.154421,0.154421,0.00393546,1,0.00538194,64.4126,4252466,3,4,0,1,32,600,4,0.5,0.025,0.75,7651328.0,118784.0
2.82202,118.936,172320,4.91928,58.3539,19.7226,0.0882795,16.4122,0.0504496,7.72578,1.08221,8.00328,1.73709,58.3539,18,0.00117227,3,14.7969,15,0.258503,1.07433,1.07433,0.0699367,23,0.168667,205.931,4252468,5,4,0,1,16,300,4,0.5,0.025,0.75,10747904.0,269312.0
1.45624,243.284,94316,10.1596,202.667,33.01,1.61676,21.2331,0.614916,11.1802,0.123948,12.402,5.21232,202.667,5,0.00373043,0,4.98958,5,0.00815972,2.6341,2.6341,0.8412,14,0.00378224,494.633,4252469,5,4,0,1,32,600,4,0.5,0.4,0.75,13238272.0,267264.0
1.49104,282.466,109270,14.6414,223.324,37.0654,1.71415,24.5687,0.64849,12.9075,0.179104,14.1095,5.61248,223.324,6,0.00362347,0,5.97396,6,0.00572917,2.74122,2.74122,0.966187,15,0.00301326,563.307,4252470,5,4,0,1,32,600,4,0.5,0.2,0.75,14569472.0,337920.0
0.556543,30.7256,40685,2.519,38.8655,6.96327,0.339264,4.49323,0.162013,2.24793,0.0322212,2.80085,0.736079,38.8655,4,0.00109344,0,4.18229,4,0.0295139,0.944176,0.944176,0.12153,12,0.0101384,80.7546,4252472,5,4,0,1,16,300,4,0.3,0.1,0.75,3805184.0,21504.0
0.0800696,0.190232,726,1.43915,0.105568,0.0728229,0.00405528,0.0436045,0.00246787,0.0217996,0.00157716,0.0297818,0.0072903,0.105568,0,0.000107052,0,0.15625,0,0.0182292,0.0816472,0.0816472,0.00118258,1,0.0143229,1.97295,4252473,3,4,0,1,8,150,4,0.2,0.025,0.75,2457600.0,25600.0
0.147909,0.156365,595,1.55589,0.0970185,0.0606252,0.00350266,0.0358471,0.00216212,0.0180696,0.00147593,0.0247618,0.00618436,0.0970185,0,0.000105528,0,0.125,0,0.015625,0.126649,0.126649,0.00133507,1,0.00694444,2.14801,4252482,3,4,0,1,8,150,4,0.2,0.2,0.75,2461696.0,15360.0
0.107654,1.30592,1760,7.31576,0.511008,0.270629,0.0116246,0.171391,0.00587602,0.0849524,0.00328997,0.1073,0.0271397,0.511008,0,0.000210176,0,0.25,0,0.015625,0.102558,0.102558,0.00290943,1,0.0117188,9.62066,4252484,3,4,0,1,16,300,4,0.5,0.4,0.75,3133440.0,15360.0
0.465394,119.545,173698,1.38334,32.3186,19.8472,0.0748777,16.4348,0.0440168,7.62436,1.07161,8.12341,1.84919,32.3186,18,0.00109674,3,15.2656,15,0.21971,0.274059,0.274059,0.0740702,23,0.14693,173.942,4252490,5,4,0,1,16,300,4,0.3,0.025,0.75,10723328.0,217088.0
1.36085,131.376,52411,37.0351,94.6721,19.1178,0.962185,11.4143,0.376171,5.99701,0.046958,6.8555,2.93292,94.6721,3,0.00298986,0,2.97396,3,0.0104167,1.82957,1.82957,0.445817,9,0.00520833,286.165,4252492,5,4,0,1,32,600,4,0.2,0.4,0.75,10997760.0,220160.0
0.9886,715.957,302519,7.39401,132.23,83.0219,0.556598,66.538,0.226702,32.1764,3.19577,32.5067,10.0474,132.23,16,0.00369324,2,13.6198,14,0.175035,0.845012,0.845012,0.316319,23,0.103808,940.928,4252494,5,4,0,1,32,600,4,0.5,0.05,0.75,19841024.0,631808.0
0.499154,79.7051,34387,19.5935,79.0362,10.4765,0.107205,6.9033,0.0434424,3.37269,0.0271556,3.73363,1.50724,79.0362,3,0.00110198,0,3.08854,3,0.00954861,0.191767,0.191767,0.0380348,9,0.00520833,189.573,4252497,4,4,0,1,32,600,4,0.2,0.025,0.75,12337152.0,274432.0
0.0844828,0.236487,905,1.37963,0.101374,0.086616,0.00372584,0.0540398,0.0023018,0.0267272,0.00158711,0.0349991,0.00882792,0.101374,0,0.000120733,0,0.296875,0,0.0234375,0.0885643,0.0885643,0.00153608,2,0.0143229,1.98116,4252500,3,4,0,1,8,150,4,0.4,0.05,0.75,2248704.0,549888.0
0.095119,1.71349,2509,6.19862,0.367,0.356361,0.00522444,0.242768,0.00298525,0.119086,0.00368365,0.135628,0.034486,0.367,1,0.000206159,0,0.828125,1,0.0104167,0.0533312,0.0533312,0.00183006,2,0.00520833,8.78935,4252501,3,4,0,1,16,300,4,0.4,0.025,0.75,3166208.0,100352.0
1.07676,141.732,56064,30.9103,110.641,20.4833,0.993537,12.3067,0.386757,6.45012,0.0491552,7.34248,3.19968,110.641,3,0.0030396,0,2.97917,3,0.0104167,1.91577,1.91577,0.496658,10,0.00477431,307.629,4252502,5,4,0,1,32,600,4,0.2,0.2,0.75,11419648.0,266240.0
0.292232,120.184,174040,2.51724,33.3226,19.8802,0.0826593,16.489,0.0476346,7.71477,1.07987,8.08832,1.81477,33.3226,18,0.00118999,3,15.3021,15,0.217579,0.281527,0.281527,0.0726219,23,0.145603,176.585,4252507,5,4,0,1,16,300,4,0.4,0.025,0.75,10625024.0,258048.0
1.30749,40.7502,53283,2.87216,38.144,8.68996,0.474952,5.76404,0.225841,2.9153,0.055811,3.602,0.914343,38.144,6,0.00117353,0,5.95312,6,0.0104167,1.11236,1.11236,0.157949,14,0.00501192,93.1085,4252512,5,4,0,1,16,300,4,0.5,0.2,0.75,9220096.0,185344.0
1.55573,175.623,68847,18.7057,194.67,25.3645,1.19951,15.5815,0.462216,8.09088,0.0662952,9.27271,4.04076,194.67,4,0.00350159,0,3.97396,4,0.00520833,2.2503,2.2503,0.638851,11,0.00265377,419.272,4252513,5,4,0,1,32,600,4,0.3,0.4,0.75,13496320.0,361472.0
0.834215,6.95965,9241,9.62873,4.53589,1.59292,0.0732535,0.99379,0.0354646,0.492781,0.00852666,0.625962,0.168285,4.53589,2,0.000495628,0,1.79688,2,0.015625,0.504,0.504,0.0242125,6,0.00390625,24.097,4252514,4,4,0,1,16,300,4,0.4,0.2,0.75,8396800.0,146432.0
0.596585,775.017,329937,14.6569,189.858,85.6092,0.496433,69.3359,0.203149,33.6446,3.58606,33.3873,9.81571,189.858,17,0.0036365,2,14.8542,15,0.177182,0.594393,0.594393,0.310117,24,0.110487,1066.81,4252515,5,4,0,1,32,600,4,0.5,0.025,0.75,20226048.0,499712.0
0.624574,7.51397,3289,40.2138,2.64498,0.889755,0.0329664,0.575541,0.0135239,0.286372,0.00614561,0.342438,0.0797074,2.64498,1,0.000462912,0,0.541667,1,0.0104167,0.0580138,0.0580138,0.00390423,2,0.00347222,51.9558,4252518,3,4,0,1,32,600,4,0.3,0.025,0.75,9793536.0,318464.0
0.182853,0.92661,3532,1.95768,0.661738,0.396132,0.0238241,0.236154,0.0140136,0.117754,0.00376817,0.162868,0.0414047,0.661738,1,0.000220904,0,1.11458,1,0.015625,0.205127,0.205127,0.00537383,5,0.00564236,4.34077,4252519,4,4,0,1,8,150,4,0.2,0.05,0.75,2633728.0,17408.0
1.30427,156.576,62181,26.6276,165.678,22.3645,1.0809,13.6002,0.417914,7.04111,0.0584684,8.16805,3.52028,165.678,3,0.00305817,0,3.125,3,0.0225694,1.98826,1.98826,0.552412,11,0.00800189,375.488,4252520,5,4,0,1,32,600,4,0.2,0.1,0.75,11821056.0,327680.0
1.08028,8.18278,10748,8.52789,5.46775,1.82505,0.0785741,1.14689,0.0383251,0.567153,0.0090827,0.714497,0.195159,5.46775,2,0.000497535,0,1.97917,2,0.0104167,0.932928,0.932928,0.0351997,6,0.00260417,26.0731,4252523,4,4,0,1,16,300,4,0.5,0.1,0.75,8388608.0,346112.0
0.816727,8.04226,30335,0.366577,6.09282,2.81115,0.133624,1.9357,0.0779263,0.954301,0.0253491,1.22158,0.259124,6.09282,7,0.000541302,0,6.51562,7,0.0557292,0.776891,0.776891,0.0239594,15,0.0228251,18.946,4252524,5,4,0,1,8,150,4,0.4,0.025,0.75,8216576.0,289792.0
