,ADAPT_COMM,ADVANCE$,ADVANCE_STEPS_COUNTER$,CFL_COMM,COMM,GHOSTFILL$,GHOSTFILL_AVERAGE,GHOSTFILL_COPY,GHOSTFILL_INTERP,GHOSTFILL_STEP1,GHOSTFILL_STEP2,GHOSTFILL_STEP3,GHOSTPATCH_BUILD,GHOSTPATCH_COMM,GRIDS_PER_PROC$,INIT,INTERIOR,LOCAL,LOCAL_BOUNDARY,LOCAL_BOUNDARY_RATIO,PARTITION,PARTITION_COMM,REGRID$,REMOTE_BOUNDARY,REMOTE_BOUNDARY_RATIO,WALLTIME,jobid,max,mi,min,mj,mx,nout,p,r0,rhoin,tfinal,MaxRSS,AveRSS
411,0.95594,17.9288,24086,45.1469,13.5674,4.4682,0.242724,2.64362,0.119108,1.32079,0.0263356,1.72763,0.467345,13.5674,1,0.000373523,0,1.00434,1,0.00173611,1.43147,1.43147,0.0289551,4,0.000651042,83.5565,4274331,6,4,0,1,16,300,24,0.2,0.1,0.75,0.0,0.0
412,0.390801,0.587392,2237,6.05041,0.460263,0.263872,0.0162025,0.148884,0.0101274,0.0755264,0.00555519,0.104629,0.0265173,0.460263,0,0.000116889,0,0.0078125,0,0.00173611,0.496715,0.496715,0.00325413,1,0.00115741,8.25716,4274332,5,4,0,1,8,150,24,0.2,0.4,0.75,0.0,0.0
413,0.460318,6.08762,22994,4.56583,5.00178,2.47858,0.128555,1.51379,0.0759801,0.748426,0.0157622,1.00584,0.247147,5.00178,2,0.000223832,0,2.11024,2,0.00260417,0.561266,0.561266,0.00981513,8,0.000667921,19.1768,4274333,6,4,0,1,8,150,24,0.4,0.1,0.75,0.0,0.0
414,0.372844,18.9251,79175,2.86815,7.55008,6.19064,0.0463698,4.79552,0.0314194,2.25532,0.116534,2.61089,0.530007,7.55008,8,0.000213354,1,7.45139,7,0.0720693,0.468023,0.468023,0.0183409,16,0.035113,36.4064,4274334,6,4,0,1,8,150,24,0.3,0.025,0.75,0.0,0.0
415,0.411143,0.764717,2918,5.73695,0.538212,0.333408,0.0188171,0.192372,0.0116766,0.0966365,0.00568947,0.132074,0.0336462,0.538212,0,0.000124636,0,0.0321181,0,0.000868056,0.494023,0.494023,0.00363042,2,0.000217014,8.28683,4274335,5,4,0,1,8,150,24,0.3,0.4,0.75,0.0,0.0
416,0.806524,4.25476,5759,29.7189,2.86726,1.08143,0.0571637,0.631432,0.0291728,0.317132,0.0115755,0.412669,0.115438,2.86726,0,0.000207129,0,0.0164931,0,0.000868056,1.14542,1.14542,0.0132523,2,0.000217014,39.9042,4274336,5,4,0,1,16,300,24,0.3,0.4,0.75,0.0,0.0
417,0.937764,26.734,35380,30.9658,19.847,6.57489,0.35468,3.9145,0.172872,1.95127,0.0297757,2.55164,0.691316,19.847,2,0.000447145,0,1.95573,2,0.000434028,1.47188,1.47188,0.0529508,7,0.000173611,86.6226,4274337,6,4,0,1,16,300,24,0.4,0.4,0.75,0.0,0.0
418,0.343402,0.195058,720,3.41476,0.118093,0.0830847,0.0041266,0.0477348,0.00276039,0.0242467,0.00268637,0.0322416,0.00838519,0.118093,0,8.53926e-05,0,0.00173611,0,0.00173611,0.421292,0.421292,0.00231376,0,0.00130208,4.58097,4274338,4,4,0,1,8,150,24,0.4,0.4,0.75,0.0,0.0
419,0.410246,0.726418,2747,5.91844,0.572561,0.320251,0.01978,0.182731,0.0121575,0.0923604,0.00567227,0.128075,0.0323437,0.572561,0,0.000117172,0,0.0208333,0,0.00217014,0.486928,0.486928,0.00355461,2,0.00188079,8.44309,4274339,5,4,0,1,8,150,24,0.2,0.025,0.75,0.0,0.0
420,0.4306,1.12416,4292,5.70107,0.765871,0.461267,0.0227201,0.277313,0.0139585,0.137817,0.0059761,0.183732,0.0464629,0.765871,1,0.000133372,0,0.598958,1,0.00347222,0.502638,0.502638,0.0043566,3,0.00130208,8.99522,4274340,5,4,0,1,8,150,24,0.4,0.1,0.75,0.0,0.0
421,0.954514,20.4505,27170,40.2853,14.5608,5.09897,0.275663,3.01254,0.135514,1.50167,0.027257,1.97013,0.536785,14.5608,1,0.000422949,0,1.02691,1,0.00130208,1.46591,1.46591,0.0379864,5,0.000318287,82.8868,4274341,6,4,0,1,16,300,24,0.3,0.4,0.75,0.0,0.0
422,0.834551,6.70126,9003,28.6362,3.86443,1.58227,0.0701071,0.965706,0.0353427,0.481171,0.0123655,0.606073,0.167059,3.86443,1,0.000223714,0,0.727431,1,0.00520833,1.19194,1.19194,0.0182494,3,0.00195312,42.848,4274342,5,4,0,1,16,300,24,0.4,0.1,0.75,0.0,0.0
423,0.503822,0.703878,937,17.7686,0.544141,0.187065,0.0110629,0.103261,0.00617319,0.0529958,0.00526918,0.0706158,0.0192935,0.544141,0,0.000107712,0,0.00260417,0,0.000868056,0.565454,0.565454,0.00342478,0,0.000868056,20.2815,4274343,4,4,0,1,16,300,24,0.2,0.4,0.75,0.0,0.0
424,0.821138,126.776,183001,20.5157,57.6348,23.9116,0.0859129,18.6334,0.052902,9.04926,0.503497,9.48694,2.3353,57.6348,9,0.000368636,1,8.55382,9,0.0726425,0.775469,0.775469,0.0926421,17,0.0399878,230.571,4274344,6,4,0,1,16,300,24,0.2,0.025,0.75,11132928.0,296960.0
425,0.443098,22.2826,92740,1.99368,8.47286,7.1676,0.0410657,5.608,0.0290372,2.62545,0.143437,3.03444,0.60716,8.47286,9,0.00022801,1,8.83941,9,0.0743021,0.439383,0.439383,0.0195197,18,0.0378214,40.8323,4274345,6,4,0,1,8,150,24,0.4,0.025,0.75,0.0,0.0
426,0.972243,14.9753,20065,52.9576,13.251,3.79708,0.212414,2.23257,0.105695,1.11862,0.0255397,1.46946,0.397387,13.251,1,0.000370637,0,0.987847,1,0.00347222,1.41012,1.41012,0.0252122,4,0.00188079,87.4157,4274346,6,4,0,1,16,300,24,0.2,0.4,0.75,0.0,0.0
427,0.70754,154.419,221057,10.9831,52.7864,28.7827,0.0792426,22.5413,0.0512966,10.8735,0.638059,11.4796,2.80864,52.7864,11,0.000458773,1,10.4809,10,0.0692923,0.613066,0.613066,0.0911235,20,0.0398344,248.427,4274347,6,4,0,1,16,300,24,0.4,0.025,0.75,11452416.0,304128.0
428,0.57276,0.939337,1251,17.6318,0.521397,0.22982,0.011474,0.133719,0.006372,0.0677486,0.00532424,0.0872851,0.0238301,0.521397,0,0.000116959,0,0.000868056,0,0.000868056,0.644709,0.644709,0.00416645,0,0.000289352,20.5522,4274348,4,4,0,1,16,300,24,0.3,0.1,0.75,0.0,0.0
429,0.607661,1.22811,1646,16.8179,0.579915,0.293497,0.013892,0.174779,0.00745637,0.0881177,0.00542214,0.112091,0.030987,0.579915,0,0.00012337,0,0.00260417,0,0.000434028,0.702176,0.702176,0.0053613,1,0.000217014,20.2436,4274349,4,4,0,1,16,300,24,0.4,0.1,0.75,0.0,0.0
430,0.483395,3.04381,11621,9.19744,2.52073,1.30245,0.076159,0.764867,0.0455327,0.381549,0.0127257,0.525087,0.130834,2.52073,1,0.000194982,0,1.0,1,0.00260417,0.561721,0.561721,0.00582272,4,0.00101273,17.1241,4274350,6,4,0,1,8,150,24,0.2,0.1,0.75,0.0,0.0
431,0.789907,3.23064,4399,31.3378,2.41835,0.845936,0.0484212,0.485977,0.0249959,0.245506,0.0112649,0.324028,0.0899261,2.41835,0,0.000188944,0,0.00954861,0,0.00173611,1.09786,1.09786,0.0102236,1,0.00115741,39.7447,4274351,5,4,0,1,16,300,24,0.2,0.4,0.75,0.0,0.0
432,0.51411,13.7083,19775,17.3249,2.31307,3.11287,0.0265199,2.10443,0.0154749,1.02543,0.0136259,1.14802,0.308569,2.31307,2,0.000195081,0,1.77517,2,0.00390625,0.619064,0.619064,0.00966063,6,0.00147569,37.6131,4274352,5,4,0,1,16,300,24,0.2,0.025,0.75,0.0,0.0
433,0.351518,0.194501,722,3.3202,0.123049,0.0845722,0.00479741,0.0476363,0.00310746,0.0243089,0.0026904,0.0331224,0.00858855,0.123049,0,8.30527e-05,0,0.00260417,0,0.00173611,0.431848,0.431848,0.00238518,0,0.00130208,4.51114,4274353,4,4,0,1,8,150,24,0.3,0.025,0.75,0.0,0.0
434,0.395839,0.957402,3660,5.65953,0.648256,0.401109,0.0212026,0.236629,0.0131387,0.118049,0.00581701,0.159674,0.0405425,0.648256,0,0.000130845,0,0.239583,0,0.00520833,0.488621,0.488621,0.00402473,2,0.00238715,8.55987,4274354,5,4,0,1,8,150,24,0.4,0.4,0.75,0.0,0.0
435,0.929474,25.0895,33096,35.4445,17.6743,6.11177,0.317129,3.66135,0.153591,1.82106,0.0289317,2.3674,0.639851,17.6743,2,0.000417707,0,1.74826,2,0.00520833,1.45486,1.45486,0.0481705,6,0.001114,86.7893,4274355,6,4,0,1,16,300,24,0.3,0.1,0.75,0.0,0.0
436,0.793297,5.01418,6781,28.7868,2.91041,1.22805,0.0573674,0.73385,0.0292071,0.366708,0.0117638,0.466804,0.130455,2.91041,0,0.000206813,0,0.0633681,0,0.00260417,1.13422,1.13422,0.01469,2,0.00130208,39.8987,4274356,5,4,0,1,16,300,24,0.3,0.1,0.75,0.0,0.0
437,0.428143,2.66072,10175,10.299,2.56328,1.15558,0.0692621,0.674714,0.0417456,0.338088,0.0124576,0.46585,0.116143,2.56328,1,0.000191451,0,0.972222,1,0.00260417,0.541465,0.541465,0.00543091,4,0.00159144,17.6617,4274357,6,4,0,1,8,150,24,0.2,0.4,0.75,0.0,0.0
438,0.962294,35.2765,46199,22.5252,24.0029,8.33252,0.407292,5.09026,0.196506,2.53205,0.0328618,3.23682,0.870892,24.0029,2,0.000464624,0,2.06076,2,0.00390625,1.47815,1.47815,0.0784681,8,0.00104167,92.7038,4274358,6,4,0,1,16,300,24,0.4,0.1,0.75,0.0,0.0
439,0.397557,0.160278,591,3.41376,0.12919,0.0736329,0.00469697,0.0398821,0.00304812,0.0206244,0.00267362,0.0287529,0.00745893,0.12919,0,8.0761e-05,0,0.000868056,0,0.00173611,0.47267,0.47267,0.00230557,0,0.00173611,4.65248,4274359,4,4,0,1,8,150,24,0.2,0.025,0.75,0.0,0.0
440,0.318385,20.0218,29007,8.71197,2.37191,4.49211,0.0171021,3.08089,0.0115371,1.49614,0.0151017,1.65079,0.442079,2.37191,3,0.000225062,0,2.66319,3,0.00173611,0.348674,0.348674,0.00977967,8,0.00078125,36.2862,4274360,5,4,0,1,16,300,24,0.4,0.025,0.75,0.0,0.0
441,0.50374,0.898999,1202,17.4704,0.628516,0.233057,0.013309,0.132332,0.00717117,0.0674426,0.00532299,0.0889617,0.0244072,0.628516,0,0.000109886,0,0.000868056,0,0.000868056,0.627603,0.627603,0.00429663,0,0.000868056,20.3747,4274361,4,4,0,1,16,300,24,0.2,0.025,0.75,0.0,0.0
442,0.324848,0.240026,897,3.2601,0.114613,0.0983311,0.00445911,0.058161,0.00294328,0.0292579,0.00270219,0.038374,0.00989608,0.114613,0,8.44012e-05,0,0.00347222,0,0.00173611,0.397421,0.397421,0.00232554,1,0.00072338,4.44074,4274362,4,4,0,1,8,150,24,0.4,0.025,0.75,0.0,0.0
443,0.360268,0.219391,820,3.2913,0.117014,0.0919607,0.00472492,0.0532152,0.0030791,0.0269472,0.0026955,0.0360611,0.00929098,0.117014,0,8.50486e-05,0,0.00347222,0,0.000434028,0.430048,0.430048,0.00235942,1,0.000217014,4.51564,4274363,4,4,0,1,8,150,24,0.4,0.1,0.75,0.0,0.0
444,0.261281,2.32444,3373,14.3708,0.382539,0.512817,0.00641504,0.343269,0.00411929,0.168477,0.00545903,0.191046,0.04947,0.382539,1,0.000121006,0,0.592014,1,0.000868056,0.185267,0.185267,0.00212107,2,0.000434028,18.0438,4274364,4,4,0,1,16,300,24,0.4,0.025,0.75,0.0,0.0
445,1.64164,0.858454,1138,17.7411,0.541123,0.216649,0.0121485,0.122985,0.00667519,0.0626539,0.00531301,0.0825429,0.0226142,0.541123,0,0.000117697,0,0.00260417,0,0.00173611,1.11739,1.11739,0.00423548,0,0.00130208,22.1287,4274365,4,4,0,1,16,300,24,0.3,0.4,0.75,8785920.0,252928.0
446,0.335212,0.130994,479,3.41904,0.109457,0.0613028,0.00393453,0.03238,0.00263771,0.0168968,0.00264663,0.0235983,0.00607402,0.109457,0,8.00439e-05,0,0.00260417,0,0.000868056,0.418735,0.418735,0.0019443,0,0.000868056,4.47962,4274366,4,4,0,1,8,150,24,0.2,0.4,0.75,0.0,0.0
447,1.63708,5.55868,7492,28.9603,3.77718,1.36448,0.070085,0.809182,0.0354461,0.405127,0.0119652,0.524113,0.145133,3.77718,0,0.00022087,0,0.237847,0,0.00390625,1.59514,1.59514,0.0155786,2,0.00159144,42.926,4274367,5,4,0,1,16,300,24,0.4,0.4,0.75,8785920.0,274432.0
448,0.377529,0.158669,581,3.48011,0.113633,0.0703411,0.00423219,0.038488,0.00281052,0.0198461,0.00266732,0.027359,0.0070252,0.113633,0,8.18192e-05,0,0.000868056,0,0.0,0.445379,0.445379,0.00209754,0,0.0,4.65081,4274368,4,4,0,1,8,150,24,0.3,0.4,0.75,0.0,0.0
449,1.14996,16.3482,68516,4.65129,6.6617,5.36595,0.0430627,4.14743,0.0291161,1.95405,0.098571,2.26332,0.46012,6.6617,7,0.000197794,0,6.37934,6,0.0520234,0.945155,0.945155,0.0173286,14,0.0248887,35.1521,4274369,6,4,0,1,8,150,24,0.2,0.025,0.75,9089024.0,307200.0
450,0.907113,8.40756,11238,28.4804,7.23073,2.04769,0.104532,1.22609,0.0518921,0.61179,0.0132011,0.791368,0.217089,7.23073,1,0.000308683,0,0.986979,1,0.00130208,1.14985,1.14985,0.0295421,4,0.000260417,48.2749,4233757,5,4,0,1,16,300,16,0.4,0.4,0.75,0.0,0.0
451,1.41629,115.345,44792,74.8089,72.3767,15.7607,0.746953,9.44888,0.293761,4.87277,0.0393876,5.69893,2.29651,72.3767,2,0.00180922,0,2.03125,2,0.00651042,2.59821,2.59821,0.420925,8,0.00220527,283.026,4238726,5,4,0,1,32,600,8,0.4,0.4,0.75,10903552.0,817152.0
452,0.158037,0.0426899,149,1.76816,0.0291325,0.018827,0.00124313,0.00943828,0.000871458,0.00507334,0.00125678,0.00711458,0.00176096,0.0291325,0,6.00594e-05,0,0.00260417,0,0.00390625,0.178857,0.178857,0.000842598,0,0.00325521,2.19845,4238727,3,4,0,1,8,150,16,0.2,0.2,0.75,2670592.0,31744.0
453,0.275477,0.234351,309,9.03605,0.144023,0.0581139,0.00331567,0.0320721,0.00196894,0.0167048,0.00249203,0.021985,0.0055861,0.144023,0,7.72436e-05,0,0.00520833,0,0.0,0.213057,0.213057,0.00127002,0,0.0,9.96546,4238728,3,4,0,1,16,300,16,0.2,0.1,0.75,0.0,0.0
454,0.412381,1.64613,666,54.1522,0.67688,0.19738,0.00957277,0.119283,0.00466554,0.0608101,0.00512404,0.0752709,0.0178886,0.67688,0,0.000155012,0,0.00260417,0,0.0,0.234009,0.234009,0.00276212,0,0.0,57.328,4238729,3,4,0,1,32,600,16,0.3,0.4,0.75,0.0,0.0
455,0.141694,9.91177,41585,0.618362,2.93068,3.17491,0.0175185,2.49839,0.0126299,1.18983,0.028143,1.36714,0.269739,2.93068,8,0.00030838,0,8.08073,8,0.024969,0.174761,0.174761,0.00825208,16,0.0143002,16.9676,4233758,5,4,0,1,8,150,8,0.5,0.025,0.75,2138112.0,5120.0
456,0.611269,20.5143,27009,11.3351,19.9225,4.75917,0.210389,2.97743,0.101694,1.47805,0.0191469,1.85435,0.504688,19.9225,3,0.000601349,0,2.96354,3,0.00651042,1.00261,1.00261,0.0881036,9,0.00223524,58.2734,4238730,5,4,0,1,16,300,8,0.4,0.1,0.75,0.0,0.0
457,0.18743,4.23104,1832,46.4415,1.21671,0.500735,0.0177204,0.323861,0.00788586,0.161513,0.005947,0.191949,0.0448596,1.21671,0,0.000273864,0,0.299479,0,0.00260417,0.112671,0.112671,0.00332091,1,0.000954861,52.6998,4233759,3,4,0,1,32,600,8,0.5,0.05,0.75,0.0,0.0
458,0.284856,3.10049,11744,2.25429,2.29314,1.26139,0.0690763,0.768785,0.0410906,0.381179,0.00826158,0.516532,0.127504,2.29314,2,0.000311425,0,2.16667,2,0.00911458,0.445535,0.445535,0.00996617,8,0.00264344,9.6592,4233760,5,4,0,1,8,150,8,0.5,0.4,0.75,0.0,0.0
459,0.28021,5.34891,7592,11.1995,1.41957,1.18447,0.0200827,0.792068,0.0106884,0.388033,0.00693729,0.446246,0.118374,1.41957,1,0.000237378,0,1.20833,1,0.0143229,0.354846,0.354846,0.00921464,4,0.00429687,19.8045,4238731,4,4,0,1,16,300,8,0.3,0.025,0.75,0.0,0.0
460,0.214,3.80397,5581,12.1488,0.410557,0.816743,0.00567512,0.558591,0.00380822,0.273799,0.00589245,0.302468,0.0791074,0.410557,1,0.000155508,0,0.994792,1,0.00260417,0.189694,0.189694,0.00302892,3,0.00130208,17.5918,4238732,4,4,0,1,16,300,16,0.5,0.025,0.75,3219456.0,217088.0
461,0.805058,11.7311,4721,97.9153,4.92895,1.46024,0.0678224,0.899366,0.0284876,0.449675,0.0115788,0.5566,0.152253,4.92895,0,0.000359918,0,0.00520833,0,0.00390625,1.10704,1.10704,0.0292042,1,0.00292969,118.01,4238733,4,4,0,1,32,600,16,0.5,0.4,0.75,6660096.0,100352.0
462,0.169206,0.70198,934,8.23115,0.259013,0.14765,0.00608917,0.0915664,0.00327201,0.0457516,0.00286144,0.0572748,0.0145719,0.259013,0,0.000121621,0,0.0807292,0,0.00520833,0.146717,0.146717,0.00175826,1,0.00347222,9.66087,4238734,3,4,0,1,16,300,8,0.5,0.2,0.75,3186688.0,40960.0
463,0.218722,0.543146,2078,2.73091,0.324416,0.223212,0.0119911,0.134088,0.00725794,0.0668987,0.00310688,0.0903434,0.0231977,0.324416,0,0.000141226,0,0.492188,0,0.00520833,0.278742,0.278742,0.00371318,2,0.00173611,4.3269,4238736,4,4,0,1,8,150,8,0.3,0.05,0.75,0.0,0.0
464,1.76,31.9557,13103,173.883,22.1358,4.40747,0.237917,2.61397,0.0977129,1.30945,0.0243373,1.66802,0.459461,22.1358,0,0.00067028,0,0.0625,0,0.00325521,2.37324,2.37324,0.0703923,2,0.00141059,236.653,4233761,5,4,0,1,32,600,16,0.2,0.4,0.75,10878976.0,307200.0
465,0.277043,0.35548,1346,3.05312,0.158327,0.142429,0.00617004,0.086513,0.00394434,0.0430848,0.00283022,0.0562491,0.0146171,0.158327,0,9.91998e-05,0,0.0260417,0,0.00325521,0.341426,0.341426,0.00284709,1,0.00227865,4.33415,4233762,4,4,0,1,8,150,16,0.4,0.025,0.75,0.0,0.0
466,0.167199,3.58421,1557,45.8778,0.973961,0.424654,0.0191753,0.269219,0.00831789,0.134482,0.00620145,0.165411,0.0373626,0.973961,0,0.000272285,0,0.247396,0,0.0078125,0.0769101,0.0769101,0.00228553,1,0.00277778,51.1127,4233763,3,4,0,1,32,600,8,0.5,0.025,0.75,5087232.0,121856.0
467,0.761572,6.37305,8638,32.0723,6.38813,1.5952,0.0835205,0.94429,0.0418393,0.472901,0.0125092,0.613248,0.169267,6.38813,1,0.000290025,0,0.722656,1,0.00390625,1.12584,1.12584,0.0231682,3,0.00119358,48.3585,4238737,5,4,0,1,16,300,16,0.3,0.4,0.75,3543040.0,10240.0
468,0.489529,2.1087,2807,16.5161,1.05021,0.481093,0.020481,0.294191,0.0106766,0.146799,0.00579154,0.184306,0.0508969,1.05021,0,0.000156723,0,0.0117188,0,0.00260417,0.639015,0.639015,0.00881578,1,0.00173611,21.3012,4233764,4,4,0,1,16,300,16,0.5,0.05,0.75,3506176.0,17408.0
469,0.561,2.01746,2687,16.846,1.05993,0.465243,0.0207022,0.282902,0.0108036,0.141238,0.00578997,0.178815,0.0493555,1.05993,0,0.000156165,0,0.00911458,0,0.00260417,0.708701,0.708701,0.00876966,1,0.00173611,21.678,4233765,4,4,0,1,16,300,16,0.5,0.1,0.75,0.0,0.0
470,0.332377,1.68041,682,53.0387,0.644914,0.199655,0.00930658,0.121195,0.00455279,0.0616295,0.00507847,0.0759799,0.0178566,0.644914,0,0.000152324,0,0.00260417,0,0.00260417,0.20368,0.20368,0.00243857,0,0.00260417,56.112,4238738,3,4,0,1,32,600,16,0.3,0.1,0.75,0.0,0.0
471,0.300842,2.89115,10979,2.53052,2.14572,1.17982,0.0614666,0.721485,0.0366088,0.35707,0.00796843,0.480066,0.119743,2.14572,2,0.000301669,0,2.01562,2,0.00390625,0.396851,0.396851,0.00919349,7,0.00145709,9.46239,4233766,5,4,0,1,8,150,8,0.4,0.4,0.75,0.0,0.0
472,0.336923,0.311753,1175,3.1944,0.162009,0.128528,0.00626903,0.0764472,0.00401468,0.0383127,0.00281262,0.0509606,0.0132833,0.162009,0,9.92346e-05,0,0.0078125,0,0.00390625,0.398424,0.398424,0.00296128,1,0.00292969,4.5387,4233767,4,4,0,1,8,150,16,0.5,0.4,0.75,401408.0,0.0
473,0.22313,0.34065,449,8.73393,0.142035,0.0762526,0.00362097,0.0444587,0.00209862,0.0226804,0.00255082,0.0289355,0.00734177,0.142035,0,8.94535e-05,0,0.00390625,0,0.0,0.171714,0.171714,0.00120349,0,0.0,9.6922,4233768,3,4,0,1,16,300,16,0.4,0.05,0.75,0.0,0.0
474,0.247629,59.3295,86166,5.23166,20.9575,11.0419,0.0461513,8.65942,0.0277677,4.24423,0.0835278,4.53036,1.0478,20.9575,9,0.000604465,0,8.59115,9,0.0380973,0.299067,0.299067,0.0369625,16,0.0231321,97.1645,4233769,5,4,0,1,16,300,8,0.5,0.025,0.75,0.0,0.0
475,0.672805,8.87612,3617,99.437,4.15185,1.12869,0.0544472,0.686204,0.0231809,0.343986,0.0111516,0.428619,0.115412,4.15185,0,0.000323677,0,0.00520833,0,0.00520833,0.89702,0.89702,0.0197539,1,0.00303819,115.209,4233770,4,4,0,1,32,600,16,0.3,0.2,0.75,4984832.0,9216.0
476,0.847395,29.7369,43510,6.50643,27.2412,6.54029,0.0238015,4.6344,0.0155514,2.26283,0.0179643,2.46433,0.632065,27.2412,4,0.000308803,0,3.9974,4,0.00130208,0.33374,0.33374,0.0172123,11,0.000585937,71.2371,4233771,5,4,0,1,16,300,16,0.4,0.025,0.75,8814592.0,374784.0
477,2.11352,60.1662,23895,150.01,34.9053,7.80208,0.361584,4.75283,0.145696,2.37814,0.0277192,2.92639,0.879364,34.9053,1,0.000846755,0,1.0013,1,0.0,2.9783,2.9783,0.163944,4,0.0,258.27,4238739,5,4,0,1,32,600,16,0.4,0.2,0.75,10760192.0,285696.0
478,1.75947,121.254,47158,68.1756,71.316,16.4009,0.780589,9.85443,0.307643,5.09613,0.0388122,5.93274,2.40074,71.316,2,0.00186445,0,2.09115,2,0.0078125,2.69499,2.69499,0.448036,8,0.00239025,282.359,4233772,5,4,0,1,32,600,8,0.5,0.4,0.75,11128832.0,472064.0
479,0.442236,1.86491,7002,4.54138,1.26648,0.753938,0.0384832,0.456101,0.0232808,0.225428,0.00671666,0.304173,0.0764989,1.26648,1,0.00016571,0,1.02344,1,0.00390625,0.488405,0.488405,0.00666236,5,0.00119358,9.37101,4238740,5,4,0,1,8,150,16,0.5,0.1,0.75,0.0,0.0
480,0.866524,6.87721,9275,32.1984,6.68104,1.69459,0.0831151,1.01498,0.0415027,0.506934,0.0126885,0.649813,0.178784,6.68104,1,0.000287793,0,0.830729,1,0.00260417,1.1704,1.1704,0.0242913,3,0.000868056,49.5313,4238741,5,4,0,1,16,300,16,0.3,0.2,0.75,0.0,0.0
481,2.19907,140.852,54635,57.2273,121.067,19.0921,0.838437,11.6505,0.326916,5.989,0.0453399,6.92326,2.90147,121.067,3,0.00186024,0,2.96354,3,0.00651042,2.83648,2.83648,0.498231,9,0.00209057,344.13,4233773,5,4,0,1,32,600,8,0.5,0.2,0.75,12017664.0,227328.0
482,0.249459,0.396568,1513,2.9378,0.276805,0.169301,0.00983497,0.0988025,0.00607004,0.0496968,0.00299049,0.0681695,0.0176008,0.276805,0,0.000131557,0,0.0989583,0,0.0117188,0.302583,0.302583,0.00314127,2,0.00716146,4.3394,4233774,4,4,0,1,8,150,8,0.2,0.2,0.75,2646016.0,48128.0
483,3.37932,15.333,20343,17.9107,14.3563,3.66823,0.16952,2.25122,0.0823486,1.11724,0.0163189,1.41995,0.38896,14.3563,2,0.000557521,0,1.99219,2,0.00390625,2.04606,2.04606,0.0639198,7,0.00108507,56.7892,4233775,5,4,0,1,16,300,8,0.3,0.1,0.75,3407872.0,83968.0
484,1.9812,72.4637,28198,139.319,37.3492,9.2415,0.393385,5.67475,0.157654,2.84985,0.028876,3.4273,1.10702,37.3492,1,0.000836241,0,1.01562,1,0.00390625,3.01915,3.01915,0.209325,5,0.00112847,263.742,4233776,5,4,0,1,32,600,16,0.4,0.1,0.75,10797056.0,327680.0
485,0.110734,0.0975358,363,1.6231,0.0556998,0.0387629,0.00225624,0.0220807,0.00144469,0.0112491,0.00135713,0.0154656,0.00379894,0.0556998,0,7.48759e-05,0,0.0260417,0,0.00520833,0.11668,0.11668,0.000888437,0,0.00390625,2.04536,4233777,3,4,0,1,8,150,8,0.2,0.025,0.75,0.0,0.0
486,0.152607,0.629197,848,8.19439,0.256795,0.136098,0.00648079,0.0828574,0.00339323,0.0415949,0.00285114,0.0530986,0.0134027,0.256795,0,0.0001228,0,0.0234375,0,0.0,0.122962,0.122962,0.00151955,1,0.0,9.49695,4233778,3,4,0,1,16,300,8,0.4,0.4,0.75,0.0,0.0
487,0.268042,0.670746,2556,2.67987,0.348276,0.265205,0.0114463,0.165218,0.00702026,0.0816329,0.00323249,0.106526,0.0274153,0.348276,1,0.000151396,0,0.804688,1,0.0078125,0.292726,0.292726,0.00417881,3,0.00434028,4.53334,4233779,4,4,0,1,8,150,8,0.4,0.05,0.75,0.0,0.0
488,1.35302,22.8522,9254,84.5496,10.5056,2.80027,0.124409,1.75618,0.0502363,0.875909,0.0139923,1.07195,0.284526,10.5056,1,0.000675277,0,0.677083,1,0.015625,1.14791,1.14791,0.0457577,3,0.0062934,123.292,4233780,4,4,0,1,32,600,8,0.4,0.2,0.75,10518528.0,318464.0
489,0.593328,4.06051,1646,49.8127,1.39406,0.455367,0.0205356,0.288236,0.00875878,0.144242,0.0057884,0.177184,0.0417101,1.39406,0,0.000255254,0,0.0364583,0,0.00260417,0.173343,0.173343,0.00416712,1,0.00260417,56.5006,4238742,3,4,0,1,32,600,8,0.3,0.05,0.75,7430144.0,57344.0
490,0.975676,10.5453,14066,21.8365,9.28362,2.64411,0.144867,1.57282,0.0708192,0.784332,0.0144498,1.03045,0.281987,9.28362,1,0.000502363,0,1.07292,1,0.0117188,1.17559,1.17559,0.0406982,5,0.00585938,46.5258,4238743,5,4,0,1,16,300,8,0.2,0.2,0.75,8429568.0,154624.0
491,0.285548,0.644424,2459,2.79314,0.367854,0.255477,0.0120887,0.157447,0.00734626,0.0780623,0.00321756,0.103138,0.0263591,0.367854,1,0.000152148,0,0.773438,1,0.015625,0.308501,0.308501,0.00392638,3,0.00651042,4.66325,4238744,4,4,0,1,8,150,8,0.4,0.1,0.75,0.0,0.0
492,0.441271,2.08031,839,52.8014,0.750125,0.244417,0.011707,0.149212,0.00543707,0.0754926,0.00525816,0.0936264,0.0223272,0.750125,0,0.000154361,0,0.00651042,0,0.0,0.265373,0.265373,0.00321364,0,0.0,56.5925,4233781,3,4,0,1,32,600,16,0.4,0.2,0.75,2072576.0,2048.0
493,0.254704,2.84128,1164,50.9884,1.35165,0.336196,0.0181752,0.204806,0.00795683,0.103169,0.00571274,0.130957,0.0315984,1.35165,0,0.000216993,0,0.0130208,0,0.00520833,0.214022,0.214022,0.00436014,0,0.00390625,55.9977,4233782,3,4,0,1,32,600,8,0.2,0.2,0.75,0.0,0.0
